date,warehouse_id,region,orders,shipment_weight,workers,scanner_used,processing_time
2024-01-23,WH_3,East,138,227.9125897006615,11,1,25.216426454923067
2024-01-24,WH_1,South,143,336.01365337747353,11,1,24.116063629810256
2024-01-24,WH_2,West,98,211.43889122090235,8,1,20.249710776359926
2024-01-24,WH_3,East,102,212.38030982387744,8,1,23.56812855984745
2024-01-25,WH_1,South,137,336.1150332141874,11,1,21.900651680153047
2024-01-25,WH_2,North,147,269.37120090532085,12,1,23.704820406040216
2024-01-25,WH_3,North,115,312.6823694026184,9,0,34.8291732772406
2024-01-26,WH_1,West,106,272.4232789673555,8,1,20.516778703691415
2024-01-26,WH_2,West,92,235.80303979318631,7,1,30.5435068532073
2024-01-26,WH_3,North,83,198.88599281465983,6,1,20.56039248217116
2024-01-27,WH_1,West,103,155.20235695453937,8,1,21.622261182445868
2024-01-27,WH_2,East,94,223.29731710459797,7,0,25.79584393795065
2024-01-27,WH_3,North,99,289.2210711289432,8,0,38.45953136227657
2024-01-28,WH_1,West,121,210.02029850443986,10,0,35.381389709161354
2024-01-28,WH_2,South,136,246.24738181097197,11,1,18.14977741367136
2024-01-28,WH_3,West,104,266.55782341448685,8,0,30.468939256117118
2024-01-29,WH_1,East,94,253.91611395388347,7,1,27.972914385843154
2024-01-29,WH_2,West,84,157.29143528449413,7,1,31.195125808066024
2024-01-29,WH_3,North,138,398.79127980096604,11,1,27.79280854897749
2024-01-30,WH_1,East,140,306.20928427988053,11,1,31.49192764060451
2024-01-30,WH_2,East,105,224.21065409892356,8,1,23.581499840388673
2024-01-30,WH_3,North,132,246.59101042490107,11,0,25.4659593856229
2024-01-31,WH_1,North,147,296.2369674590223,12,1,18.476685808830613
2024-01-31,WH_2,West,133,312.71957864777835,11,1,17.96304249955913
2024-01-31,WH_3,North,95,273.9340204163438,7,1,23.412822387787365
2024-02-01,WH_1,East,90,235.3199008559503,7,1,25.107438864866953
2024-02-01,WH_2,East,137,379.52256707499265,11,1,25.188646642640144
2024-02-01,WH_3,North,96,261.6310544612877,8,1,33.119628384982484
2024-02-02,WH_1,East,97,205.0089137655982,8,0,34.51838135235649
2024-02-02,WH_2,West,86,150.127826964848,7,1,27.84732945291351
2024-02-02,WH_3,West,93,190.94589426239875,7,1,26.994856427908292
2024-02-03,WH_1,South,125,280.889667747197,10,0,34.970106765836775
2024-02-03,WH_2,South,88,257.72532321416236,7,1,33.29596236151005
2024-02-03,WH_3,South,117,330.84100581463855,9,0,36.64070045096396
2024-02-04,WH_1,North,136,209.24803166225163,11,0,39.98824861997891
2024-02-04,WH_2,West,133,396.0613532855978,11,1,17.669796531309622
2024-02-04,WH_3,North,144,380.42780607593215,12,1,31.84962113020086
2024-02-05,WH_1,North,109,175.5397844897996,9,1,23.892570699639375
2024-02-05,WH_2,South,84,144.5124029693903,7,1,29.861237053104674
2024-02-05,WH_3,North,136,330.1856712453034,11,0,38.47668593282013
2024-02-06,WH_1,South,131,208.63358160829543,10,1,21.673946828739567
2024-02-06,WH_2,West,92,258.45552856201306,7,0,31.598638723626333
2024-02-06,WH_3,East,85,161.1425405986856,7,0,29.326997527027583
2024-02-07,WH_1,South,138,292.165490986803,11,1,24.857337407518045
2024-02-07,WH_2,West,102,205.86805403474344,8,0,36.22939621180262
2024-02-07,WH_3,South,87,135.05487737338098,7,1,29.542744009849045
2024-02-08,WH_1,South,129,208.14216887696318,10,1,27.72352804719198
2024-02-08,WH_2,East,134,236.07291367167522,11,0,39.397165328957335
2024-02-08,WH_3,South,87,204.44584375920695,7,1,19.238825409281183
2024-02-09,WH_1,East,101,283.8779703128622,8,1,26.112313499654483
2024-02-09,WH_2,South,146,418.60759888046624,12,0,36.19094156423328
2024-02-09,WH_3,North,114,201.7761333600301,9,0,27.076878519267158
2024-02-10,WH_1,East,81,153.5265708100913,6,1,25.316910609439496
2024-02-10,WH_2,South,90,136.26030012116956,7,1,27.994283422377435
2024-02-10,WH_3,West,148,357.8651337224455,12,1,20.270797225428396
2024-02-11,WH_1,East,92,185.60344952897472,7,1,16.883059375124464
2024-02-11,WH_2,West,119,322.86127672469274,9,0,25.33865599774326
2024-02-11,WH_3,West,89,258.6741845889993,7,0,27.821200141355458
2024-02-12,WH_1,East,92,250.26830939214693,7,1,24.46985088894253
2024-02-12,WH_2,West,142,370.6761879664494,11,1,28.257868177042734
2024-02-12,WH_3,West,84,249.2710494636379,7,1,21.952011960521773
2024-02-13,WH_1,North,141,293.56013924674517,11,0,33.30413924702365
2024-02-13,WH_2,East,91,207.3307041352874,7,1,28.319962218059192
2024-02-13,WH_3,West,112,283.2890528431004,9,1,22.91520152392135
2024-02-14,WH_1,East,80,222.06158421479637,6,0,39.164872502492265
2024-02-14,WH_2,East,128,227.74935964905256,10,1,22.058552441581124
2024-02-14,WH_3,North,142,235.18204096719106,11,0,28.68319864624582
2024-02-15,WH_1,West,106,314.2343310345807,8,1,22.71177079125726
2024-02-15,WH_2,South,126,250.8756489007142,10,1,27.829271913006686
2024-02-15,WH_3,South,145,229.5961627173307,12,1,23.717825971623952
2024-02-16,WH_1,East,104,190.93612554862915,8,1,21.058581695381342
2024-02-16,WH_2,West,102,223.14704936705124,8,1,18.4480634485525
2024-02-16,WH_3,West,128,326.1881959971106,10,1,18.140560881850327
2024-02-17,WH_1,West,89,252.731130503931,7,0,34.9433449497853
2024-02-17,WH_2,North,112,228.45807818386564,9,0,28.012676773384037
2024-02-17,WH_3,West,127,279.6416555444909,10,1,19.556720293990498
2024-02-18,WH_1,North,135,317.56098857347695,11,0,32.439398511189296
2024-02-18,WH_2,South,148,312.525528587634,12,1,33.068761111974624
2024-02-18,WH_3,East,103,164.31541363263577,8,1,30.22266790452528
2024-02-19,WH_1,North,131,376.6259501660217,10,0,25.21909584195866
2024-02-19,WH_2,West,131,282.4323790282992,10,0,32.202600931648135
2024-02-19,WH_3,North,81,144.74671763405595,6,1,18.305706518460823
2024-02-20,WH_1,East,138,407.84072034489947,11,0,29.659016784227187
2024-02-20,WH_2,North,109,179.60663116936402,9,1,26.07662084026736
2024-02-20,WH_3,North,103,157.11655210884047,8,1,27.581420207836203
2024-02-21,WH_1,North,131,265.623809580818,10,0,33.18080195221934
2024-02-21,WH_2,South,108,236.5350534967296,9,0,29.18288834324444
2024-02-21,WH_3,South,139,375.3287226357517,11,0,37.69743115875846
2024-02-22,WH_1,South,98,187.26702710676383,8,0,39.040636616471815
2024-02-22,WH_2,West,127,256.3543242998138,10,0,35.932263400834806
2024-02-22,WH_3,South,132,308.20943363276064,11,1,20.345869091123358
2024-02-23,WH_1,North,133,245.51301033586108,11,1,19.26965193648049
2024-02-23,WH_2,West,114,254.40190947343328,9,1,30.55662176195218
2024-02-23,WH_3,East,87,217.8616792258709,7,1,25.611416452945427
2024-02-24,WH_1,South,117,212.66100489147755,9,1,28.22936243154374
2024-02-24,WH_2,East,85,133.41877227858868,7,1,29.6444349146306
2024-02-24,WH_3,West,102,285.23335482016165,8,1,26.503223807328652
2024-02-25,WH_1,West,115,294.90457620954186,9,1,29.122946299959626
2024-02-25,WH_2,West,115,240.7447489452021,9,1,20.852716039931238
2024-02-25,WH_3,West,109,309.1472516688509,9,1,23.7052043546059
2024-02-26,WH_1,North,108,308.06980702078425,9,1,20.609045577896083
2024-02-26,WH_2,East,125,351.8917854853595,10,1,32.09945187648006
2024-02-26,WH_3,West,83,231.96875792122253,6,0,35.60724368776751
2024-02-27,WH_1,East,100,246.11279012111424,8,1,19.472945407898706
2024-02-27,WH_2,North,115,267.5446501921854,9,1,30.36825536390826
2024-02-27,WH_3,West,127,275.17779372697777,10,1,27.937950754133148
2024-02-28,WH_1,West,130,312.61537517152505,10,1,30.61977369862651
2024-02-28,WH_2,North,117,294.9859557825531,9,1,17.550400370040293
2024-02-28,WH_3,West,96,173.5376460566904,8,0,27.812737680103073
2024-02-29,WH_1,East,143,323.9666584082015,11,0,26.249170695142542
2024-02-29,WH_2,East,92,192.89638129862166,7,0,29.969217693491068
2024-02-29,WH_3,South,80,154.99420111093374,6,1,27.247344719289984
2024-03-01,WH_1,West,117,323.2322120952697,9,1,28.8132613418196
2024-03-01,WH_2,West,83,213.1549423416643,6,0,39.340052270070416
2024-03-01,WH_3,West,138,339.590619024536,11,0,34.14769712905712
2024-03-02,WH_1,East,104,292.3323178828815,8,0,37.364856102605565
2024-03-02,WH_2,North,118,297.8995734707811,9,0,36.049935923030475
2024-03-02,WH_3,South,96,192.93188401438,8,1,21.375483528308905
2024-03-03,WH_1,North,99,181.98395621483184,8,1,29.8973325402651
2024-03-03,WH_2,North,90,212.7841698759002,7,1,26.93752158035774
2024-03-03,WH_3,South,119,299.08548886360643,9,1,21.596999935440074
2024-03-04,WH_1,South,143,293.4820524480103,11,0,39.32668232773383
2024-03-04,WH_2,South,116,234.69534544805438,9,1,31.072848580379464
2024-03-04,WH_3,South,133,237.13273064923288,11,0,37.178595309190065
2024-03-05,WH_1,West,137,219.44627633553625,11,1,23.848627550843467
2024-03-05,WH_2,East,121,262.51583811641103,10,1,28.21958485304011
2024-03-05,WH_3,South,121,229.2216745929038,10,1,25.139502695865154
2024-03-06,WH_1,East,124,244.1747356029421,10,1,18.937215102990248
2024-03-06,WH_2,North,103,211.31698840799086,8,1,19.595096821396595
2024-03-06,WH_3,West,114,228.4356791170581,9,1,26.810266492247205
2024-03-07,WH_1,South,96,211.8159986158673,8,1,17.220007257699223
2024-03-07,WH_2,West,105,271.00731778939104,8,1,20.65181042587197
2024-03-07,WH_3,West,102,204.1826763841196,8,0,30.579759586796403
2024-03-08,WH_1,North,84,152.39141703722157,7,1,27.494617520400272
2024-03-08,WH_2,East,143,337.85033161725033,11,1,19.375572192441613
2024-03-08,WH_3,North,144,224.93789650137168,12,1,22.993375175150447
2024-03-09,WH_1,East,129,258.7229864870744,10,0,33.644940991556595
2024-03-09,WH_2,South,98,162.77889526620305,8,0,27.423131144367925
2024-03-09,WH_3,West,144,428.92862859917676,12,1,17.527411038197812
2024-03-10,WH_1,East,127,319.61266374752904,10,0,27.694196853469137
2024-03-10,WH_2,West,109,325.0155438121418,9,0,37.52938279928754
2024-03-10,WH_3,South,133,332.1993247470148,11,0,31.57397810614085
2024-03-11,WH_1,East,100,238.47852018824526,8,1,20.210097092080396
2024-03-11,WH_2,West,86,136.6083917623675,7,1,28.53539442002188
2024-03-11,WH_3,North,137,384.38411336793126,11,0,39.82813473125398
2024-03-12,WH_1,East,104,219.57844189879617,8,1,29.700265527097514
2024-03-12,WH_2,North,83,225.18455136769273,6,1,30.16882648513773
2024-03-12,WH_3,South,128,319.8591594681982,10,1,20.03251204163159
2024-03-13,WH_1,South,137,284.01213966666677,11,1,18.103633016406917
2024-03-13,WH_2,West,85,131.287952130608,7,1,17.126208740062
2024-03-13,WH_3,West,123,341.3330512645083,10,1,32.26149047666693
2024-03-14,WH_1,South,82,135.3773910163973,6,0,30.534449110879343
2024-03-14,WH_2,North,104,292.18294693635073,8,1,23.13602979919718
2024-03-14,WH_3,North,130,204.77028000014374,10,0,27.28301560535188
2024-03-15,WH_1,South,82,162.0196903566247,6,0,39.13743431964202
2024-03-15,WH_2,North,131,315.59576949670037,10,1,32.10874814162713
2024-03-15,WH_3,East,91,172.0143736463736,7,1,27.238088369681737
2024-03-16,WH_1,South,111,256.88701889749746,9,1,20.961134012557988
2024-03-16,WH_2,South,141,401.6208928077632,11,1,18.60413563891624
2024-03-16,WH_3,East,102,297.0352072280852,8,0,27.632047115235835
2024-03-17,WH_1,West,124,227.1616529524103,10,0,25.054238087100316
2024-03-17,WH_2,West,147,334.3086833135234,12,0,25.05966419670328
2024-03-17,WH_3,North,142,411.75837583564686,11,0,36.01083585527963
2024-03-18,WH_1,East,94,280.48213288617166,7,1,24.21015635545677
2024-03-18,WH_2,East,125,253.91035153905594,10,1,25.333535284621583
2024-03-18,WH_3,North,112,210.39934927198382,9,1,24.75488253626033
2024-03-19,WH_1,West,83,140.2347343761416,6,1,21.00958455793272
2024-03-19,WH_2,East,90,173.58513037092558,7,1,26.839381961878317
2024-03-19,WH_3,North,138,391.82112506521696,11,1,26.784852040213913
2024-03-20,WH_1,East,115,218.07243021849916,9,1,21.482435430116357
2024-03-20,WH_2,West,107,197.08044999429092,8,1,21.994146456696704
2024-03-20,WH_3,South,139,401.6853216529462,11,0,35.57233128839034
2024-03-21,WH_1,South,110,207.0719717494878,9,1,23.98904296480356
2024-03-21,WH_2,South,93,201.91447034691376,7,0,39.64446494660271
2024-03-21,WH_3,South,109,260.6415298429214,9,1,17.879030267364328
2024-03-22,WH_1,North,82,197.07642622024463,6,1,24.563523913421697
2024-03-22,WH_2,West,120,283.00908576002456,10,1,25.5358992824987
2024-03-22,WH_3,North,118,195.63419263726146,9,0,25.039660028918195
2024-03-23,WH_1,East,121,287.3618041484322,10,0,25.490641621935847
2024-03-23,WH_2,East,126,364.460710026141,10,0,37.159329099863506
2024-03-23,WH_3,North,115,342.55700797351756,9,0,35.67415611760532
2024-03-24,WH_1,East,113,298.2198097631037,9,0,29.656553316522658
2024-03-24,WH_2,North,118,207.9171356295024,9,1,21.339727578959803
2024-03-24,WH_3,South,93,222.38062253596286,7,1,19.56582403327305
2024-03-25,WH_1,East,81,182.44238961874777,6,1,16.78266677127599
2024-03-25,WH_2,South,123,350.09348392948885,10,1,17.985900564288677
2024-03-25,WH_3,West,128,305.08830106600396,10,1,33.11636430779445
2024-03-26,WH_1,West,137,248.97301068195577,11,1,22.9518943507828
2024-03-26,WH_2,South,147,393.55712406328496,12,1,25.104297016087067
2024-03-26,WH_3,North,94,193.22612934885842,7,1,23.90987178616595
2024-03-27,WH_1,West,133,307.17429977467265,11,1,21.581244474958922
2024-03-27,WH_2,East,146,385.84325807146587,12,0,35.91749267874084
2024-03-27,WH_3,North,124,334.27327991304907,10,1,21.2016294530373
2024-03-28,WH_1,East,132,293.1458718982881,11,1,19.56389467008178
2024-03-28,WH_2,West,147,397.71170744369044,12,0,38.31538028046192
2024-03-28,WH_3,North,112,277.85964230575314,9,1,26.728513729842543
2024-03-29,WH_1,South,119,215.91883816857012,9,0,29.83808328887298
2024-03-29,WH_2,West,126,330.00197484739545,10,0,34.15357093046693
2024-03-29,WH_3,West,123,359.37485324540336,10,0,35.17084120761777
2024-03-30,WH_1,South,139,211.56545072452184,11,1,29.712040570487233
2024-03-30,WH_2,North,80,196.90812770285504,6,0,38.219839502932054
2024-03-30,WH_3,South,122,360.8298533686625,10,1,25.17284666133861
2024-03-31,WH_1,East,135,395.94192181152556,11,1,31.826198705616747
2024-03-31,WH_2,North,120,248.37960997628514,10,1,27.170704316625486
2024-03-31,WH_3,West,97,261.022832399235,8,1,25.464150827342966
2024-04-01,WH_1,West,125,290.5731270430332,10,0,26.258980587232557
2024-04-01,WH_2,East,109,174.42023092169134,9,1,18.99099473302936
2024-04-01,WH_3,South,135,396.613077157991,11,1,27.435130341267406
2024-04-02,WH_1,South,111,202.32259720778876,9,1,24.109612446332847
2024-04-02,WH_2,East,139,340.1473586745863,11,1,26.10004775247629
2024-04-02,WH_3,South,104,166.77712204834296,8,1,19.09644833696719
2024-04-03,WH_1,West,105,175.52868152345386,8,1,23.619840350847454
2024-04-03,WH_2,South,84,166.80154317256887,7,1,30.74888439903555
2024-04-03,WH_3,North,124,227.27830846957548,10,1,24.19844276323883
2024-04-04,WH_1,North,114,192.3832830038016,9,1,20.924116088259645
2024-04-04,WH_2,East,120,226.1634540988481,10,0,37.61131472215391
2024-04-04,WH_3,North,109,288.1663430852043,9,1,21.684124026020836
2024-04-05,WH_1,East,113,212.02511251943457,9,0,32.32163237837023
2024-04-05,WH_2,East,122,363.4822373078667,10,1,24.84479433866754
2024-04-05,WH_3,West,128,285.9248392216996,10,1,20.387846708995625
2024-04-06,WH_1,East,123,278.7814214836446,10,1,22.478307091893505
2024-04-06,WH_2,West,83,149.21695508295647,6,1,24.47502622660838
2024-04-06,WH_3,South,83,162.23750999906605,6,1,31.609475502841896
2024-04-07,WH_1,North,131,209.15939807004793,10,0,25.520881976013744
2024-04-07,WH_2,South,127,282.3478592909136,10,1,25.833503572582757
2024-04-07,WH_3,West,130,301.31548741506856,10,0,33.08140344830623
2024-04-08,WH_1,North,111,191.49935557390964,9,1,26.55498400375361
2024-04-08,WH_2,East,110,303.67381438093605,9,0,30.96844963503587
2024-04-08,WH_3,North,138,289.69405179911763,11,1,21.648815868973404
2024-04-09,WH_1,South,98,238.45317459246942,8,1,30.807207737095325
2024-04-09,WH_2,South,120,208.66022582453013,10,0,39.03526899987834
2024-04-09,WH_3,East,103,162.00683712578706,8,0,32.2795545155464
2024-04-10,WH_1,South,89,134.19306816067197,7,1,30.232590843401187
2024-04-10,WH_2,West,105,225.46910494151876,8,1,18.013344730437865
2024-04-10,WH_3,North,85,160.0410488651441,7,0,28.688307579564132
2024-04-11,WH_1,South,94,209.73137943719954,7,1,22.041254944311582
2024-04-11,WH_2,South,124,329.16251773280607,10,1,22.112096852298585
2024-04-11,WH_3,East,113,198.42401639868368,9,1,29.71461329490314
2024-04-12,WH_1,East,104,176.1391033373596,8,1,29.013465040872543
2024-04-12,WH_2,East,101,291.9810705735079,8,0,25.0137429684923
2024-04-12,WH_3,East,122,362.8206035720749,10,0,39.327010730046936
2024-04-13,WH_1,West,122,300.65217047652396,10,1,31.81833572289335
2024-04-13,WH_2,North,96,211.53274275773614,8,1,20.825472395036215
2024-04-13,WH_3,South,84,156.91200553731045,7,1,19.7153625729239
2024-04-14,WH_1,South,116,235.6854287201881,9,0,29.24591024117297
2024-04-14,WH_2,East,103,284.7671137694583,8,1,30.981587438133033
2024-04-14,WH_3,East,80,139.77291887679445,6,1,31.22144763040913
2024-04-15,WH_1,East,105,275.7927751862751,8,1,27.92163709488043
2024-04-15,WH_2,East,99,203.76944786784543,8,1,21.072802425716695
2024-04-15,WH_3,East,138,355.97673571488,11,0,33.938241063768174
2024-04-16,WH_1,South,99,253.5592377840277,8,0,30.35503519609758
2024-04-16,WH_2,East,102,281.70048499594355,8,1,16.851355727647935
2024-04-16,WH_3,East,120,298.2353660484865,10,0,28.171949295052222
2024-04-17,WH_1,East,100,229.38325071461617,8,1,19.5002543075926
2024-04-17,WH_2,West,92,219.73512398725217,7,1,27.348940854462615
2024-04-17,WH_3,North,127,264.3470970424045,10,1,20.002205355605547
2024-04-18,WH_1,West,113,269.69083395996455,9,1,27.92282077565827
2024-04-18,WH_2,East,81,237.55077202413995,6,1,18.752750542842573
2024-04-18,WH_3,West,96,167.14034971842486,8,0,26.126909468392817
2024-04-19,WH_1,North,125,283.8035962340986,10,1,22.665532807462128
2024-04-19,WH_2,North,129,320.3804819583718,10,1,25.17604145451396
2024-04-19,WH_3,South,129,240.3012730183996,10,0,38.98965277526389
2024-04-20,WH_1,South,141,323.13235105616405,11,1,20.501092642909505
2024-04-20,WH_2,North,127,256.61619925160954,10,1,23.085767342295537
2024-04-20,WH_3,East,87,219.3298250725648,7,1,31.869754131687657
2024-04-21,WH_1,West,121,212.57863596486834,10,1,28.0176712670968
2024-04-21,WH_2,North,130,377.3853204510209,10,1,25.395719504472595
2024-04-21,WH_3,North,104,259.35492974003665,8,1,24.389356746599447
2024-04-22,WH_1,West,107,289.7826653941911,8,1,21.71765172043769
2024-04-22,WH_2,North,149,230.78196039968492,12,1,30.556883812195117
2024-04-22,WH_3,East,121,361.6543040597728,10,1,25.869920952650123
2024-04-23,WH_1,West,137,405.027421941544,11,0,25.52576348302093
2024-04-23,WH_2,East,112,325.0371098162803,9,0,38.57200581189028
2024-04-23,WH_3,West,108,242.28831458573893,9,0,29.731352164473144
2024-04-24,WH_1,North,124,278.5120859506189,10,1,20.63974098108499
2024-04-24,WH_2,North,97,169.58787154510455,8,1,19.1783735266572
2024-04-24,WH_3,South,109,200.9055598513023,9,1,28.126035988280336
2024-04-25,WH_1,West,107,278.90640761229207,8,1,29.114589261981383
2024-04-25,WH_2,North,84,232.49928203087282,7,0,33.90233992977784
2024-04-25,WH_3,South,114,335.2896051687379,9,1,34.777078991111075
2024-04-26,WH_1,North,144,352.5999180635733,12,1,22.112609634106818
2024-04-26,WH_2,West,91,240.16578840937487,7,1,18.317401929872826
2024-04-26,WH_3,West,125,236.92801532509904,10,1,20.60904917641401
2024-04-27,WH_1,South,113,197.15376764055392,9,1,23.844343503359536
2024-04-27,WH_2,West,122,273.201469756396,10,1,25.226275569370515
2024-04-27,WH_3,South,131,228.3462765311197,10,1,22.463922112153483
2024-04-28,WH_1,East,145,369.3861805586701,12,1,17.15098315083378
2024-04-28,WH_2,South,117,341.0473756486198,9,0,26.267966865020227
2024-04-28,WH_3,West,142,376.8930107081139,11,1,27.551953170538553
2024-04-29,WH_1,West,120,198.5192473424606,10,0,30.554101834037855
2024-04-29,WH_2,East,92,144.52546095532085,7,1,20.14278769351793
2024-04-29,WH_3,North,103,188.9949314710339,8,1,31.374727520076444
2024-04-30,WH_1,West,148,370.7803678907375,12,1,17.43914304416238
2024-04-30,WH_2,West,128,216.65809051420973,10,1,17.712530461578137
2024-04-30,WH_3,North,80,133.73130732501838,6,1,32.01542809701059
2024-05-01,WH_1,North,97,229.05888902576834,8,1,19.7308692451396
2024-05-01,WH_2,South,96,214.51043146981027,8,1,19.748732259625392
2024-05-01,WH_3,West,136,231.01815411793942,11,1,20.44036198367664
2024-05-02,WH_1,East,116,203.9449248920482,9,1,15.277321763453134
2024-05-02,WH_2,East,113,240.20707878254476,9,1,25.390894660102738
2024-05-02,WH_3,North,137,407.8082490490727,11,1,31.00441723507017
2024-05-03,WH_1,East,143,282.721567498031,11,1,19.322164079409546
2024-05-03,WH_2,North,95,223.8307484424516,7,0,25.44952807470393
2024-05-03,WH_3,West,136,358.4764852277872,11,0,25.481299270650926
2024-05-04,WH_1,North,135,330.2242812411715,11,0,34.46430348257877
2024-05-04,WH_2,North,130,367.2747234312284,10,1,31.056635205650842
2024-05-04,WH_3,East,104,261.870141767667,8,0,27.261187824333646
2024-05-05,WH_1,South,80,238.1641213721828,6,1,24.082639523537573
2024-05-05,WH_2,North,135,361.40018337157164,11,1,28.041102620081276
2024-05-05,WH_3,South,134,394.34069050451046,11,1,16.605674224859303
2024-05-06,WH_1,South,109,238.90978977529733,9,1,22.415115121379756
2024-05-06,WH_2,South,106,198.95190839914295,8,1,27.528569017409264
2024-05-06,WH_3,West,94,239.88606248863667,7,0,30.9767376102848
2024-05-07,WH_1,West,145,291.7351572883137,12,0,34.697273662784504
2024-05-07,WH_2,West,148,352.7615537924862,12,1,19.014283752206666
2024-05-07,WH_3,North,100,152.9092106262378,8,1,25.716777428508898
2024-05-08,WH_1,South,105,221.63295849415795,8,1,26.716138441979204
2024-05-08,WH_2,East,145,253.18639700237912,12,0,34.95587372176236
2024-05-08,WH_3,South,117,300.8943440714014,9,1,26.850486138911897
2024-05-09,WH_1,South,90,229.45327839053834,7,0,26.962996309840133
2024-05-09,WH_2,East,89,207.94485641093496,7,0,30.237566453357744
2024-05-09,WH_3,South,117,237.2748066592707,9,0,39.47791975756405
2024-05-10,WH_1,East,98,237.84314094780427,8,1,26.36467478369802
2024-05-10,WH_2,North,122,289.54048492576186,10,0,26.516216577243444
2024-05-10,WH_3,South,119,295.1334036013114,9,1,29.83216878527525
2024-05-11,WH_1,East,138,340.24704488132,11,1,30.12483661851217
2024-05-11,WH_2,East,121,308.17451736862216,10,1,21.06030033268225
2024-05-11,WH_3,West,114,226.16675582461266,9,1,30.5208533775244
2024-05-12,WH_1,West,120,299.4819690706305,10,1,19.196820429098672
2024-05-12,WH_2,South,131,330.9707355248569,10,1,24.36163822261587
2024-05-12,WH_3,East,83,226.7178563825363,6,1,28.682704428802374
2024-05-13,WH_1,East,91,219.35131069499502,7,1,25.933372298070232
2024-05-13,WH_2,East,100,177.14155643422336,8,1,16.741818562204877
2024-05-13,WH_3,West,128,200.39500531636628,10,1,22.41023601454372
2024-05-14,WH_1,South,96,271.20601301368947,8,0,35.98143431196522
2024-05-14,WH_2,West,112,269.41870534536423,9,1,26.84558981945098
2024-05-14,WH_3,East,149,304.65829468602686,12,1,24.817945144760095
2024-05-15,WH_1,South,80,162.20027253060354,6,1,29.11669376793957
2024-05-15,WH_2,West,101,286.5946708730454,8,1,25.78311950722341
2024-05-15,WH_3,West,115,272.8272211921572,9,1,21.902346618104687
2024-05-16,WH_1,East,81,237.29503155455185,6,0,29.072225042391235
2024-05-16,WH_2,South,112,293.97264594986245,9,1,18.38124187722238
2024-05-16,WH_3,South,133,249.69268507668176,11,1,25.47719186602914
2024-05-17,WH_1,East,145,339.9708886401526,12,1,24.93370504100377
2024-05-17,WH_2,West,83,214.9041948877186,6,0,25.60994968244344
2024-05-17,WH_3,North,83,127.24720815770765,6,1,21.980573879303854
2024-05-18,WH_1,North,135,295.26392865866956,11,1,25.438362512092212
2024-05-18,WH_2,West,83,138.43723931968952,6,1,28.937027483978085
2024-05-18,WH_3,East,140,390.0642370601004,11,1,27.365377126624495
2024-05-19,WH_1,North,128,353.42897366272337,10,1,27.478771407422357
2024-05-19,WH_2,South,130,329.7167567617166,10,0,34.893400534067425
2024-05-19,WH_3,West,120,315.35693208174524,10,1,27.325429690362718
2024-05-20,WH_1,West,99,272.46926542624163,8,1,23.475358020484578
2024-05-20,WH_2,East,104,254.49648106809147,8,0,34.195399118624984
2024-05-20,WH_3,North,113,256.56648636044883,9,1,24.054474120459744
2024-05-21,WH_1,West,109,251.28391899237317,9,1,20.680979537661898
2024-05-21,WH_2,South,149,285.4848765262818,12,1,25.966636377123375
2024-05-21,WH_3,South,148,254.7802106480376,12,1,28.71417236984832
2024-05-22,WH_1,West,108,203.18933122729533,9,1,29.82413908747193
2024-05-22,WH_2,South,118,250.2838498086002,9,1,31.447440010811388
2024-05-22,WH_3,North,112,290.378668417031,9,1,32.62007697420953
2024-05-23,WH_1,East,148,399.51947941314046,12,1,24.108921948106214
2024-05-23,WH_2,South,82,186.74472909485158,6,1,30.564271425763636
2024-05-23,WH_3,South,99,200.06151817471962,8,1,28.56158219770095
2024-05-24,WH_1,West,110,289.3141397632682,9,1,25.5641066591252
2024-05-24,WH_2,West,145,416.33695075008535,12,1,24.70489280416138
2024-05-24,WH_3,East,99,187.37282922042164,8,0,37.61968705273958
2024-05-25,WH_1,East,93,140.14096189445138,7,1,31.754567428011086
2024-05-25,WH_2,North,115,206.9252600871527,9,1,30.66951101258617
2024-05-25,WH_3,East,119,200.17374921742393,9,0,39.44175630256001
2024-05-26,WH_1,South,137,300.1894657725844,11,1,21.08434668872237
2024-05-26,WH_2,East,124,276.55129999934275,10,0,36.61424243722352
2024-05-26,WH_3,South,138,225.59760728807757,11,1,27.48959405814284
2024-05-27,WH_1,West,119,316.41696928717084,9,0,33.56918110086985
2024-05-27,WH_2,West,137,392.1214216619255,11,1,26.15791809727302
2024-05-27,WH_3,East,133,252.36797988965984,11,1,28.957364052822875
2024-05-28,WH_1,East,124,228.06273938922178,10,1,21.44381724433994
2024-05-28,WH_2,West,115,244.3019507028508,9,0,25.825727776490748
2024-05-28,WH_3,West,112,278.85920849591406,9,0,31.71370969991363
2024-05-29,WH_1,East,147,322.65751942787745,12,1,17.709355702311015
2024-05-29,WH_2,North,82,146.63346884880522,6,1,27.03231936214086
2024-05-29,WH_3,North,98,283.35980443856624,8,0,37.28570431643642
2024-05-30,WH_1,South,145,371.3434315055369,12,1,27.902843166216872
2024-05-30,WH_2,East,111,240.27784276205315,9,1,27.143826743952516
2024-05-30,WH_3,South,132,214.69917851418523,11,1,23.370217314640126
2024-05-31,WH_1,East,102,207.55064252486508,8,1,20.128186578021047
2024-05-31,WH_2,West,118,271.0322423537482,9,0,33.338267871554045
2024-05-31,WH_3,East,92,163.59684976216082,7,1,30.740550606429274
